"taxon_name";"frequency";"ornamental";"crop";"wild";"cultivated";"native";"range";"trend";"threat_2018";"threat_1998";"PlantGrowthForm"
"Chenopodiastrum hybridum";NA;NA;"crop";"W";"yes";"native";"h";"<";"*";"*";"herb"
"Scilla sardensis";"z";"ornamental";NA;"W";"yes";"established non-native";"ss";">";"*";"kN";"herb"
"Scilla forbesii";"s";"ornamental";NA;"W";"yes";"established non-native";"ss";">";"*";"kN";"herb"
"Scilla luciliae";"z";"ornamental";NA;"W";"yes";"established non-native";"ss";">";"*";"kN";"herb"
"Scilla nana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Plagius grandis";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Heterotheca villosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Actaea racemosa";"z";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;"herb"
"Actaea elata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Actaea japonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Actaea rubifolia";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Actaea dahurica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Actaea simplex";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Actaea podocarpa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Actaea cimicifuga";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cleome houtteana";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Rotheca myricoides subsp. myricoides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Centaurea benedicta";"s";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;"herb"
"Pseudocodon convolvulaceus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Codonopsis pilosula subsp. tangshen";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Collinsia verna";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Collomia biflora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Commelina tuberosa";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Delphinium consolida";"s";"ornamental";NA;"W";"yes";"native";"mh";"<<";"3";"3";"herb"
"Delphinium ajacis";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"kN";"herb"
"Delphinium hispanicum";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"herb"
"Coptis japonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pelargonium myrrhifolium var. coriandrifolium";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Kaufmannia semenovii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula matthioli subsp. pekinensis";"z";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Primula matthioli";"z";"ornamental";NA;"W";"yes";"native";"es";"=";"R";"*";"herb"
"Cotoneaster salicifolius var. salicifolius";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cotula sericea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Crambe hispanica subsp. abyssinica";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;"herb"
"Pycnosorus globosus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Craspedia macrocephala";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Crocus autumnalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cyclamen alpinum f. alpinum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Carex fraseriana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cyperus alternifolius subsp. flabelliformis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Paris polyphylla";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Hydrangea caerulea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cardamine enneaphyllos";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"V";"*";"herb"
"Cardamine pentaphyllos";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Cardamine bulbifera";"s";"ornamental";NA;"W";"yes";"native";"mh";"=";"*";"*";"herb"
"Ehrendorferia chrysantha";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Lamprocapnos spectabilis";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Ichtyoselmis macrantha";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Trachymene coerulea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Podophyllum cymosum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula latiloba";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula tetrandra";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Primula jeffreyi";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Primula hendersonii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Primula clevelandii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Primula pauciflora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula pauciflora var. cusickii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula meadia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Doronicum caucasicum";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Cleretum bellidiforme";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Cleretum clavatum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Drosera anglica";"s";"ornamental";NA;"W";"yes";"native";"s";"<<";"2";"2";"herb"
"Potentilla indica";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"kN";"herb"
"Dudleya pulverulenta";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Elodea densa";"s";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"kN";"herb"
"Pontederia crassipes";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Elymus repens";"z";NA;"crop";"W";"yes";"native";"sh";">";"*";"*";"graminoid"
"Thinopyrum junceum";"v";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;"graminoid"
"Empetrum nigrum subsp. nigrum";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"shrub"
"Epimedium diphyllum subsp. diphyllum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Eruca vesicaria";"s";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;"herb"
"Eschscholzia caespitosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Eutrochium maculatum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Eutrochium purpureum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Conoclinium coelestinum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Ageratina aromatica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ageratina altissima";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Euphorbia illirica";"s";"ornamental";NA;"W";"yes";"native";"es";"<<";"1";"1";"herb"
"Euphorbia heterophylla var. cyathophora";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Eustoma russellianum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Reynoutria japonica";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"herb"
"Reynoutria sachalinensis";"v";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"herb/shrub"
"Valeriana cornucopiae";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Lolium pratense";"v";NA;"crop";"W";"yes";"native";"sh";"=";"*";"*";"graminoid"
"Lolium giganteum";"s";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";"graminoid"
"Lolium arundinaceum";"s";NA;"crop";"W";"yes";"native";"h";"=";"*";"*";"graminoid"
"Festuca trachyphylla";NA;NA;"crop";"W";"yes";"native";"h";"=";"*";"*";"graminoid"
"Filipendula digitata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Francoa appendiculata var. sonchifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Freesia leichtlinii subsp. alba";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Fritillaria biflora var. biflora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Fritillaria pyrenaica subsp. pyrenaica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lamium galeobdolon subsp. galeobdolon";"z";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";"herb"
"Gaultheria pyroloides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Oenothera curtiflora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Oenothera suffrutescens";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Oenothera lindheimeri";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Gladiolus murielae";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Ornithogalum candicans";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Omalotheca norvegica";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Omalotheca supina";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Omalotheca hoppeana";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Gomphrena serrata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Psammophiliella muralis";"z";"ornamental";NA;"W";"yes";"native";"mh";"<<";"3";"3";"herb"
"Acanthophyllum cerastioides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Sanicula epipactis";"s";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Veronica ochracea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Veronica cupressoides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Veronica odora";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Veronica brachysiphon";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Veronica pinguifolia";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Veronica pimeleoides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Corethrodendron multijugum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hymenoxys hoopesii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Helianthemum oelandicum subsp. alpestre";"z";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";"herb/shrub"
"Xerochrysum bracteatum";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Anaphalioides bellidioides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Castroviejoa frigida";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Chrysocephalum apiculatum";NA;"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Heracleum villosum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Heracleum maximum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Platystigma lineare";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Pilosella officinarum";"z";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";"herb"
"Pilosella stoloniflora";"s";"ornamental";NA;"W";"yes";"native";"es";"<";"1";"kN";NA
"Pilosella aurantiaca";"v";"ornamental";NA;"W";"yes";"native";"h";"=";"*";"*";"herb"
"Anthoxanthum nitens";NA;"ornamental";NA;"W";"yes";"native";"ss";"<<";"1";"2";"graminoid"
"Anthoxanthum redolens";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Hosta sieboldiana var. sieboldiana";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Hosta longipes var. longipes";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hyacinthella leucophaea subsp. leucophaea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Elymus hystrix";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Pentanema salicinum";"s";"ornamental";NA;"W";"yes";"native";"mh";"<";"V";"V";"herb"
"Pentanema ensifolium";"s";"ornamental";NA;NA;"yes";"native";"ex";NA;"0";"kN";"herb"
"Pentanema hirtum";"s";"ornamental";NA;"W";"yes";"native";"s";"<";"3";"3";"herb"
"Pentanema oculus-christi";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pentanema orientale";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iresine diffusa f. herbstii";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iresine diffusa f. lindenii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ramonda heldreichii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Plagiorhegma dubium";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Sempervivum globiferum";"z";"ornamental";NA;"W";"yes";"native";"ss";"<";"3";"*";"herb"
"Jurinea moschus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lampranthus multiradiatus";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb/shrub"
"Lithotoma axillaris";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Malva arborea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Malva trimestris";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Malva thuringiaca";"s";"ornamental";NA;"W";"yes";"native";"ss";"<";"3";"*";"herb"
"Malva olbia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Rhododendron tomentosum";"s";"ornamental";NA;"W";"yes";"native";"s";"<";"3";"3";"shrub"
"Rhododendron groenlandicum";"s";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"shrub"
"Kalmia buxifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Vicia lens";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;"herb"
"Leontopodium nivale subsp. alpinum";"z";"ornamental";NA;"W";"yes";"native";"ss";"<<";"2";"2";"herb"
"Leontopodium leontopodinum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Acis rosea";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Acis autumnalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Acis trichophylla";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Acis nicaeensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lewisiopsis tweedyi";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Mutellina purpurea";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";"herb"
"Goniolimon tataricum subsp. tataricum";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptosiphon androsaceus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptosiphon nuttallii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Leptosiphon grandiflorus";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Glandora diffusa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Kalmia procumbens";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"shrub"
"Lupinus ehrenbergii var. ehrenbergii";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Solanum pimpinellifolium";"s";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Solanum lycopersicum";"v";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;"herb"
"Origanum majorana";"v";NA;"crop";NA;"yes";NA;NA;NA;NA;NA;"herb"
"Matricaria chamomilla";"z";NA;"crop";"W";"yes";"native";"sh";"=";"*";"*";"herb"
"Cathcartia villosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Papaver cambricum";"z";"ornamental";NA;NA;"yes";"established non-native";"nb";NA;"nb";"kN";"herb"
"Cathcartia chelidoniifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Mentha × wirtgeniana";"z";NA;"crop";NA;"yes";"native";"?";"?";"D";"kN";NA
"Decalepidanthus echioides";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Decalepidanthus primuloides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Gleichenia alpina";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Diplacus aurantiacus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Erythranthe cuprea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Erythranthe guttata";"z";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"herb"
"Erythranthe lutea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Erythranthe moschata";"s";"ornamental";NA;"W";"yes";"established non-native";"nb";NA;"nb";"*";"herb"
"Erythranthe cardinalis";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Mcneillia graminifolia";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Sabulina verna";"z";"ornamental";NA;"W";"yes";"native";"ss";"=";"3";"*";"herb"
"Cherleria laricifolia";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Miscanthus × longiberbis";"s";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;NA
"Mitellastra caulescens";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pectiantia pentandra";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Brewerimitella breweri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Brewerimitella ovalis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Ozomelis stauropetala";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Ozomelis trifida";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Paramoltkia doerfleri";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Gynochthodes officinalis";"v";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;NA
"Muscarimia macrocarpa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Allium siculum";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Nymphaea alba subsp. alba";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Nymphaea odorata subsp. tuberosa";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Oenothera macrocarpa subsp. macrocarpa";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Iberodes linifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cylindropuntia imbricata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Opuntia polyacantha var. erinacea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Dimorphotheca ecklonis";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Dimorphotheca barberae";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Oxalis debilis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Paeonia daurica subsp. mlokosewitschii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Paeonia anomala subsp. veitchii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Megathyrsus maximus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Passiflora tucumanensis";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Cenchrus longisetus";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Cenchrus alopecuroides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"graminoid"
"Penstemon glaber var. alpinus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Penstemon cusickii";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb/shrub"
"Salvia abrotanoides";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Salvia yangii";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Petasites pyrenaicus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Petunia × atkinsiana";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Phlomoides tuberosa";"s";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Alkekengi officinarum";"v";"ornamental";NA;NA;"yes";"native";"s";"<";"3";"*";"herb"
"Pinguicula grandiflora subsp. rosea";"z";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Plantago indica";"s";NA;"crop";"W";"yes";"native";"s";"=";"*";"*";"herb"
"Coleus amboinicus";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Coleus caninus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Coleus neochilus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Coleus comosus";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Coleus forsteri";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Polygaloides vayredae";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Polygaloides chamaebuxus";"s";"ornamental";NA;"W";"yes";"native";"s";"=";"*";"*";"herb"
"Polygonatum latifolium";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Stuckenia pectinata";"z";"ornamental";NA;"W";"yes";"native";"es";"<<";"1";"3";"herb"
"Farinopsis salesoviana";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Dasiphora fruticosa";"v";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;"herb"
"Comarum palustre";"s";"ornamental";NA;"W";"yes";"native";"h";"<";"*";"V";"herb"
"Drymocallis rupestris";"s";"ornamental";NA;"W";"yes";"native";"s";"<";"3";"3";"herb"
"Argentina anserina";"s";"ornamental";NA;"W";"yes";"native";"sh";"=";"*";"*";"herb"
"Sibbaldianthe bifurca";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Potentilla cathaclines";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Sibbaldia cuneata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Potentilla argyrophylla";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Potentilla aurea";"z";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Potentilla pusilla";"s";"ornamental";NA;"W";"yes";"native";"s";"<";"3";"*";"herb"
"Lobelia angulata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Lobelia pedunculata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Primula rusbyi";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Hornungia alpina";"s";"ornamental";NA;"W";"yes";"native";"ss";"=";"*";"*";"herb"
"Veronica incana";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Veronica spicata";"v";"ornamental";NA;"W";"yes";"native";"mh";"<<";"3";"3";"herb"
"Veronica longifolia";"v";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;"herb"
"Veronica spuria";"s";"ornamental";NA;"W";"yes";"native";"ex";NA;"0";"0";NA
"Pulmonaria mollis subsp. mollissima";"v";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pulmonaria hirta";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pulsatilla scherfelii";"s";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;NA
"Pulsatilla pratensis subsp. hungarica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pulsatilla halleri subsp. slavica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Pulsatilla halleri subsp. styriaca";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Raphanus raphanistrum subsp. sativus";"v";NA;"crop";"W";"yes";NA;NA;NA;NA;NA;"herb"
"Salvia rosmarinus";"z";"ornamental";"crop";NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Rubus rolfei";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"shrub"
"Rubus arcticus subsp. arcticus";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Colobanthus subulatus";"v";"ornamental";NA;"W";"yes";NA;NA;NA;NA;NA;"herb"
"Saponaria sicula subsp. intermedia";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Lomelosia prolifera";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Lomelosia stellata";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Lomelosia graminifolia";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Lomelosia caucasica";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Draba doerfleri";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Draba hyperborea";"z";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;NA
"Prospero autumnale";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
"Barnardia japonica var. japonica";"s";"ornamental";NA;NA;"yes";NA;NA;NA;NA;NA;"herb"
